16-1-2 00:30:39.3|Info|Bootstrap|Starting Sonarr - /NzbDrone/NzbDrone.exe - Version 2.0.0.3645
16-1-2 00:30:41.5|Debug|MigrationLogger|INSERT INTO "NamingConfig_temp" SELECT "Id", "Separator", "NumberStyle", "IncludeSeriesTitle", "MultiEpisodeStyle", "IncludeEpisodeTitle", "IncludeQuality", "ReplaceSpaces", "RenameEpisodes" FROM "NamingConfig"
16-1-2 00:30:41.5|Debug|MigrationLogger|DROP TABLE "NamingConfig"
16-1-2 00:30:41.5|Debug|MigrationLogger|ALTER TABLE "NamingConfig_temp" RENAME TO "NamingConfig"
16-1-2 00:30:41.5|Debug|MigrationLogger|Took: 00:00:00.0330310
16-1-2 00:30:41.5|Debug|MigrationLogger|ExecuteSqlStatement UPDATE NamingConfig SET RenameEpisodes = 1 WHERE RenameEpisodes = -1
16-1-2 00:30:41.5|Debug|MigrationLogger|UPDATE NamingConfig SET RenameEpisodes = 1 WHERE RenameEpisodes = -1
16-1-2 00:30:41.5|Debug|MigrationLogger|Took: 00:00:00.0019610
16-1-2 00:30:41.5|Debug|MigrationLogger|ExecuteSqlStatement UPDATE NamingConfig SET RenameEpisodes = 0 WHERE RenameEpisodes = -2
16-1-2 00:30:41.5|Debug|MigrationLogger|UPDATE NamingConfig SET RenameEpisodes = 0 WHERE RenameEpisodes = -2
16-1-2 00:30:41.5|Debug|MigrationLogger|Took: 00:00:00.0014630
16-1-2 00:30:41.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (9, '2016-01-02T00:30:41', 'fix_rename_episodes')
16-1-2 00:30:41.5|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:41.5|Debug|MigrationLogger|9: fix_rename_episodes migrated
16-1-2 00:30:41.5|Debug|MigrationLogger|Took: 00:00:00.0123410
16-1-2 00:30:41.6|Info|MigrationLogger|*** 10: add_monitored migrating ***
16-1-2 00:30:41.6|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:41.6|Info|add_monitored|Starting migration to 10
16-1-2 00:30:41.6|Debug|MigrationLogger|AlterTable Episodes
16-1-2 00:30:41.6|Debug|MigrationLogger|
16-1-2 00:30:41.6|Debug|MigrationLogger|Took: 00:00:00.0027470
16-1-2 00:30:41.6|Debug|MigrationLogger|CreateColumn Episodes Monitored Boolean
16-1-2 00:30:41.6|Debug|MigrationLogger|ALTER TABLE "Episodes" ADD COLUMN "Monitored" INTEGER
16-1-2 00:30:41.6|Debug|MigrationLogger|Took: 00:00:00.0052690
16-1-2 00:30:41.6|Debug|MigrationLogger|AlterTable Seasons
16-1-2 00:30:41.6|Debug|MigrationLogger|
16-1-2 00:30:41.6|Debug|MigrationLogger|Took: 00:00:00.0019540
16-1-2 00:30:41.6|Debug|MigrationLogger|CreateColumn Seasons Monitored Boolean
16-1-2 00:30:41.6|Debug|MigrationLogger|ALTER TABLE "Seasons" ADD COLUMN "Monitored" INTEGER
16-1-2 00:30:41.6|Debug|MigrationLogger|Took: 00:00:00.0020360
16-1-2 00:30:41.6|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Episodes SET Monitored = 1 WHERE Ignored = 0
16-1-2 00:30:41.6|Debug|MigrationLogger|UPDATE Episodes SET Monitored = 1 WHERE Ignored = 0
16-1-2 00:30:41.6|Debug|MigrationLogger|Took: 00:00:00.0206750
16-1-2 00:30:41.6|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Episodes SET Monitored = 0 WHERE Ignored = 1
16-1-2 00:30:41.6|Debug|MigrationLogger|UPDATE Episodes SET Monitored = 0 WHERE Ignored = 1
16-1-2 00:30:41.6|Debug|MigrationLogger|Took: 00:00:00.0024770
16-1-2 00:30:41.6|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Seasons SET Monitored = 1 WHERE Ignored = 0
16-1-2 00:30:41.6|Debug|MigrationLogger|UPDATE Seasons SET Monitored = 1 WHERE Ignored = 0
16-1-2 00:30:41.7|Debug|MigrationLogger|Took: 00:00:00.0056190
16-1-2 00:30:41.7|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Seasons SET Monitored = 0 WHERE Ignored = 1
16-1-2 00:30:41.7|Debug|MigrationLogger|UPDATE Seasons SET Monitored = 0 WHERE Ignored = 1
16-1-2 00:30:41.7|Debug|MigrationLogger|Took: 00:00:00.0036670
16-1-2 00:30:41.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (10, '2016-01-02T00:30:41', 'add_monitored')
16-1-2 00:30:41.7|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:41.7|Debug|MigrationLogger|10: add_monitored migrated
16-1-2 00:30:41.7|Debug|MigrationLogger|Took: 00:00:00.0188560
16-1-2 00:30:41.7|Info|MigrationLogger|*** 11: remove_ignored migrating ***
16-1-2 00:30:41.7|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:41.7|Info|remove_ignored|Starting migration to 11
16-1-2 00:30:41.7|Debug|MigrationLogger|DeleteColumn Seasons Ignored
16-1-2 00:30:41.7|Debug|MigrationLogger|CREATE TABLE "Seasons_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SeriesId" INTEGER NOT NULL, "SeasonNumber" INTEGER NOT NULL, "Monitored" INTEGER)
16-1-2 00:30:41.7|Debug|MigrationLogger|INSERT INTO "Seasons_temp" SELECT "Id", "SeriesId", "SeasonNumber", "Monitored" FROM "Seasons"
16-1-2 00:30:41.7|Debug|MigrationLogger|DROP TABLE "Seasons"
16-1-2 00:30:41.7|Debug|MigrationLogger|ALTER TABLE "Seasons_temp" RENAME TO "Seasons"
16-1-2 00:30:41.7|Debug|MigrationLogger|Took: 00:00:00.0370680
16-1-2 00:30:41.7|Debug|MigrationLogger|DeleteColumn Episodes Ignored
16-1-2 00:30:41.8|Debug|MigrationLogger|CREATE TABLE "Episodes_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "TvDbEpisodeId" INTEGER NOT NULL, "SeriesId" INTEGER NOT NULL, "SeasonNumber" INTEGER NOT NULL, "EpisodeNumber" INTEGER NOT NULL, "Title" TEXT, "Overview" TEXT, "EpisodeFileId" INTEGER, "AirDate" DATETIME, "AbsoluteEpisodeNumber" INTEGER, "SceneAbsoluteEpisodeNumber" INTEGER, "SceneSeasonNumber" INTEGER, "SceneEpisodeNumber" INTEGER, "Monitored" INTEGER)
16-1-2 00:30:41.8|Debug|MigrationLogger|INSERT INTO "Episodes_temp" SELECT "Id", "TvDbEpisodeId", "SeriesId", "SeasonNumber", "EpisodeNumber", "Title", "Overview", "EpisodeFileId", "AirDate", "AbsoluteEpisodeNumber", "SceneAbsoluteEpisodeNumber", "SceneSeasonNumber", "SceneEpisodeNumber", "Monitored" FROM "Episodes"
16-1-2 00:30:41.8|Debug|MigrationLogger|DROP TABLE "Episodes"
16-1-2 00:30:41.8|Debug|MigrationLogger|ALTER TABLE "Episodes_temp" RENAME TO "Episodes"
16-1-2 00:30:41.8|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_Episodes_TvDbEpisodeId" ON "Episodes" ("TvDbEpisodeId" ASC)
16-1-2 00:30:41.8|Debug|MigrationLogger|Took: 00:00:00.0423000
16-1-2 00:30:41.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (11, '2016-01-02T00:30:41', 'remove_ignored')
16-1-2 00:30:41.8|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:41.8|Debug|MigrationLogger|11: remove_ignored migrated
16-1-2 00:30:41.8|Debug|MigrationLogger|Took: 00:00:00.0756470
16-1-2 00:30:41.8|Info|MigrationLogger|*** 12: remove_custom_start_date migrating ***
16-1-2 00:30:41.8|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:41.9|Info|remove_custom_start_date|Starting migration to 12
16-1-2 00:30:41.9|Debug|MigrationLogger|DeleteColumn Series CustomStartDate
16-1-2 00:30:41.9|Debug|MigrationLogger|CREATE TABLE "Series_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "TvdbId" INTEGER NOT NULL, "TvRageId" INTEGER NOT NULL, "ImdbId" TEXT NOT NULL, "Title" TEXT NOT NULL, "TitleSlug" TEXT NOT NULL, "CleanTitle" TEXT NOT NULL, "Status" INTEGER NOT NULL, "Overview" TEXT, "AirTime" TEXT, "Images" TEXT NOT NULL, "Path" TEXT NOT NULL, "Monitored" INTEGER NOT NULL, "QualityProfileId" INTEGER NOT NULL, "SeasonFolder" INTEGER NOT NULL, "LastInfoSync" DATETIME, "LastDiskSync" DATETIME, "Runtime" INTEGER NOT NULL, "SeriesType" INTEGER NOT NULL, "Network" TEXT, "UseSceneNumbering" INTEGER NOT NULL, "FirstAired" DATETIME, "NextAiring" DATETIME)
16-1-2 00:30:41.9|Debug|MigrationLogger|INSERT INTO "Series_temp" SELECT "Id", "TvdbId", "TvRageId", "ImdbId", "Title", "TitleSlug", "CleanTitle", "Status", "Overview", "AirTime", "Images", "Path", "Monitored", "QualityProfileId", "SeasonFolder", "LastInfoSync", "LastDiskSync", "Runtime", "SeriesType", "Network", "UseSceneNumbering", "FirstAired", "NextAiring" FROM "Series"
16-1-2 00:30:41.9|Debug|MigrationLogger|DROP TABLE "Series"
16-1-2 00:30:41.9|Debug|MigrationLogger|ALTER TABLE "Series_temp" RENAME TO "Series"
16-1-2 00:30:41.9|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_Series_TvdbId" ON "Series" ("TvdbId" ASC)
16-1-2 00:30:41.9|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_Series_TitleSlug" ON "Series" ("TitleSlug" ASC)
16-1-2 00:30:41.9|Debug|MigrationLogger|Took: 00:00:00.0401770
16-1-2 00:30:41.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (12, '2016-01-02T00:30:41', 'remove_custom_start_date')
16-1-2 00:30:41.9|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:41.9|Debug|MigrationLogger|12: remove_custom_start_date migrated
16-1-2 00:30:41.9|Debug|MigrationLogger|Took: 00:00:00.0577180
16-1-2 00:30:41.9|Info|MigrationLogger|*** 13: add_air_date_utc migrating ***
16-1-2 00:30:41.9|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:41.9|Info|add_air_date_utc|Starting migration to 13
16-1-2 00:30:41.9|Debug|MigrationLogger|AlterTable Episodes
16-1-2 00:30:42.0|Debug|MigrationLogger|
16-1-2 00:30:42.0|Debug|MigrationLogger|Took: 00:00:00.0018590
16-1-2 00:30:42.0|Debug|MigrationLogger|CreateColumn Episodes AirDateUtc DateTime
16-1-2 00:30:42.0|Debug|MigrationLogger|ALTER TABLE "Episodes" ADD COLUMN "AirDateUtc" DATETIME
16-1-2 00:30:42.0|Debug|MigrationLogger|Took: 00:00:00.0076140
16-1-2 00:30:42.0|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Episodes SET AirDateUtc = AirDate
16-1-2 00:30:42.0|Debug|MigrationLogger|UPDATE Episodes SET AirDateUtc = AirDate
16-1-2 00:30:42.0|Debug|MigrationLogger|Took: 00:00:00.0024690
16-1-2 00:30:42.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (13, '2016-01-02T00:30:42', 'add_air_date_utc')
16-1-2 00:30:42.0|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:42.0|Debug|MigrationLogger|13: add_air_date_utc migrated
16-1-2 00:30:42.0|Debug|MigrationLogger|Took: 00:00:00.0188660
16-1-2 00:30:42.0|Info|MigrationLogger|*** 14: drop_air_date migrating ***
16-1-2 00:30:42.0|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:42.0|Info|drop_air_date|Starting migration to 14
16-1-2 00:30:42.0|Debug|MigrationLogger|DeleteColumn Episodes AirDate
16-1-2 00:30:42.0|Debug|MigrationLogger|CREATE TABLE "Episodes_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "TvDbEpisodeId" INTEGER NOT NULL, "SeriesId" INTEGER NOT NULL, "SeasonNumber" INTEGER NOT NULL, "EpisodeNumber" INTEGER NOT NULL, "Title" TEXT, "Overview" TEXT, "EpisodeFileId" INTEGER, "AbsoluteEpisodeNumber" INTEGER, "SceneAbsoluteEpisodeNumber" INTEGER, "SceneSeasonNumber" INTEGER, "SceneEpisodeNumber" INTEGER, "Monitored" INTEGER, "AirDateUtc" DATETIME)
16-1-2 00:30:42.0|Debug|MigrationLogger|INSERT INTO "Episodes_temp" SELECT "Id", "TvDbEpisodeId", "SeriesId", "SeasonNumber", "EpisodeNumber", "Title", "Overview", "EpisodeFileId", "AbsoluteEpisodeNumber", "SceneAbsoluteEpisodeNumber", "SceneSeasonNumber", "SceneEpisodeNumber", "Monitored", "AirDateUtc" FROM "Episodes"
16-1-2 00:30:42.1|Debug|MigrationLogger|DROP TABLE "Episodes"
16-1-2 00:30:42.1|Debug|MigrationLogger|ALTER TABLE "Episodes_temp" RENAME TO "Episodes"
16-1-2 00:30:42.1|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_Episodes_TvDbEpisodeId" ON "Episodes" ("TvDbEpisodeId" ASC)
16-1-2 00:30:42.1|Debug|MigrationLogger|Took: 00:00:00.0468710
16-1-2 00:30:42.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (14, '2016-01-02T00:30:42', 'drop_air_date')
16-1-2 00:30:42.1|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:42.1|Debug|MigrationLogger|14: drop_air_date migrated
16-1-2 00:30:42.1|Debug|MigrationLogger|Took: 00:00:00.0568220
16-1-2 00:30:42.1|Info|MigrationLogger|*** 15: add_air_date_as_string migrating ***
16-1-2 00:30:42.1|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:42.1|Info|add_air_date_as_string|Starting migration to 15
16-1-2 00:30:42.1|Debug|MigrationLogger|AlterTable Episodes
16-1-2 00:30:42.1|Debug|MigrationLogger|
16-1-2 00:30:42.1|Debug|MigrationLogger|Took: 00:00:00.0022660
16-1-2 00:30:42.1|Debug|MigrationLogger|CreateColumn Episodes AirDate String
16-1-2 00:30:42.1|Debug|MigrationLogger|ALTER TABLE "Episodes" ADD COLUMN "AirDate" TEXT
16-1-2 00:30:42.1|Debug|MigrationLogger|Took: 00:00:00.0025120
16-1-2 00:30:42.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (15, '2016-01-02T00:30:42', 'add_air_date_as_string')
16-1-2 00:30:42.1|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:42.1|Debug|MigrationLogger|15: add_air_date_as_string migrated
16-1-2 00:30:42.1|Debug|MigrationLogger|Took: 00:00:00.0264480
16-1-2 00:30:42.2|Info|MigrationLogger|*** 16: updated_imported_history_item migrating ***
16-1-2 00:30:42.2|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:42.2|Info|updated_imported_history_item|Starting migration to 16
16-1-2 00:30:42.2|Debug|MigrationLogger|ExecuteSqlStatement UPDATE HISTORY SET Data = replace( Data, '"Path"', '"ImportedPath"' ) WHERE EventType=3
16-1-2 00:30:42.2|Debug|MigrationLogger|UPDATE HISTORY SET Data = replace( Data, '"Path"', '"ImportedPath"' ) WHERE EventType=3
16-1-2 00:30:42.2|Debug|MigrationLogger|Took: 00:00:00.0020540
16-1-2 00:30:42.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (16, '2016-01-02T00:30:42', 'updated_imported_history_item')
16-1-2 00:30:42.2|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:42.2|Debug|MigrationLogger|16: updated_imported_history_item migrated
16-1-2 00:30:42.2|Debug|MigrationLogger|Took: 00:00:00.0229970
16-1-2 00:30:42.2|Info|MigrationLogger|*** 17: reset_scene_names migrating ***
16-1-2 00:30:42.2|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:42.2|Info|reset_scene_names|Starting migration to 17
16-1-2 00:30:42.2|Debug|MigrationLogger|ExecuteSqlStatement UPDATE EpisodeFiles SET SceneName = NULL where SceneName != NULL
16-1-2 00:30:42.2|Debug|MigrationLogger|UPDATE EpisodeFiles SET SceneName = NULL where SceneName != NULL
16-1-2 00:30:42.2|Debug|MigrationLogger|Took: 00:00:00.0028570
16-1-2 00:30:42.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (17, '2016-01-02T00:30:42', 'reset_scene_names')
16-1-2 00:30:42.2|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:42.2|Debug|MigrationLogger|17: reset_scene_names migrated
16-1-2 00:30:42.2|Debug|MigrationLogger|Took: 00:00:00.0258840
16-1-2 00:30:42.2|Info|MigrationLogger|*** 18: remove_duplicates migrating ***
16-1-2 00:30:42.3|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:42.3|Info|remove_duplicates|Starting migration to 18
16-1-2 00:30:42.3|Debug|MigrationLogger|PerformDBOperation 
16-1-2 00:30:42.3|Debug|MigrationLogger|Performing DB Operation
16-1-2 00:30:42.3|Debug|MigrationLogger|Took: 00:00:00.0210260
16-1-2 00:30:42.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (18, '2016-01-02T00:30:42', 'remove_duplicates')
16-1-2 00:30:42.3|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:42.3|Debug|MigrationLogger|18: remove_duplicates migrated
16-1-2 00:30:42.3|Debug|MigrationLogger|Took: 00:00:00.0362210
16-1-2 00:30:42.3|Info|MigrationLogger|*** 19: restore_unique_constraints migrating ***
16-1-2 00:30:42.3|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:42.3|Info|restore_unique_constraints|Starting migration to 19
16-1-2 00:30:42.3|Debug|MigrationLogger|ExecuteSqlStatement DROP INDEX IF EXISTS "IX_Series_TvdbId"
16-1-2 00:30:42.3|Debug|MigrationLogger|DROP INDEX IF EXISTS "IX_Series_TvdbId"
16-1-2 00:30:42.3|Debug|MigrationLogger|Took: 00:00:00.0032930
16-1-2 00:30:42.3|Debug|MigrationLogger|ExecuteSqlStatement DROP INDEX IF EXISTS "IX_Series_TitleSlug"
16-1-2 00:30:42.3|Debug|MigrationLogger|DROP INDEX IF EXISTS "IX_Series_TitleSlug"
16-1-2 00:30:42.4|Debug|MigrationLogger|Took: 00:00:00.0022360
16-1-2 00:30:42.4|Debug|MigrationLogger|ExecuteSqlStatement DROP INDEX IF EXISTS "IX_Episodes_TvDbEpisodeId"
16-1-2 00:30:42.4|Debug|MigrationLogger|DROP INDEX IF EXISTS "IX_Episodes_TvDbEpisodeId"
16-1-2 00:30:42.4|Debug|MigrationLogger|Took: 00:00:00.0063300
16-1-2 00:30:42.4|Debug|MigrationLogger|CreateIndex Series (TvdbId)
16-1-2 00:30:42.4|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_Series_TvdbId" ON "Series" ("TvdbId" ASC)
16-1-2 00:30:42.4|Debug|MigrationLogger|Took: 00:00:00.0016400
16-1-2 00:30:42.4|Debug|MigrationLogger|CreateIndex Series (TitleSlug)
16-1-2 00:30:42.4|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_Series_TitleSlug" ON "Series" ("TitleSlug" ASC)
16-1-2 00:30:42.4|Debug|MigrationLogger|Took: 00:00:00.0021440
16-1-2 00:30:42.4|Debug|MigrationLogger|CreateIndex Episodes (TvDbEpisodeId)
16-1-2 00:30:42.4|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_Episodes_TvDbEpisodeId" ON "Episodes" ("TvDbEpisodeId" ASC)
16-1-2 00:30:42.4|Debug|MigrationLogger|Took: 00:00:00.0023400
16-1-2 00:30:42.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (19, '2016-01-02T00:30:42', 'restore_unique_constraints')
16-1-2 00:30:42.4|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:42.4|Debug|MigrationLogger|19: restore_unique_constraints migrated
16-1-2 00:30:42.4|Debug|MigrationLogger|Took: 00:00:00.0157770
16-1-2 00:30:42.4|Info|MigrationLogger|*** 20: add_year_and_seasons_to_series migrating ***
16-1-2 00:30:42.4|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:42.4|Info|add_year_and_seasons_to_series|Starting migration to 20
16-1-2 00:30:42.4|Debug|MigrationLogger|AlterTable Series
16-1-2 00:30:42.4|Debug|MigrationLogger|
16-1-2 00:30:42.4|Debug|MigrationLogger|Took: 00:00:00.0023420
16-1-2 00:30:42.4|Debug|MigrationLogger|CreateColumn Series Year Int32
16-1-2 00:30:42.4|Debug|MigrationLogger|ALTER TABLE "Series" ADD COLUMN "Year" INTEGER
16-1-2 00:30:42.5|Debug|MigrationLogger|Took: 00:00:00.0028330
16-1-2 00:30:42.5|Debug|MigrationLogger|AlterTable Series
16-1-2 00:30:42.5|Debug|MigrationLogger|
16-1-2 00:30:42.5|Debug|MigrationLogger|Took: 00:00:00.0051690
16-1-2 00:30:42.5|Debug|MigrationLogger|CreateColumn Series Seasons String
16-1-2 00:30:42.5|Debug|MigrationLogger|ALTER TABLE "Series" ADD COLUMN "Seasons" TEXT
16-1-2 00:30:42.5|Debug|MigrationLogger|Took: 00:00:00.0021160
16-1-2 00:30:42.5|Debug|MigrationLogger|PerformDBOperation 
16-1-2 00:30:42.5|Debug|MigrationLogger|Performing DB Operation
16-1-2 00:30:42.5|Debug|MigrationLogger|Took: 00:00:00.0031720
16-1-2 00:30:42.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (20, '2016-01-02T00:30:42', 'add_year_and_seasons_to_series')
16-1-2 00:30:42.5|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:42.5|Debug|MigrationLogger|20: add_year_and_seasons_to_series migrated
16-1-2 00:30:42.5|Debug|MigrationLogger|Took: 00:00:00.0152130
16-1-2 00:30:42.5|Info|MigrationLogger|*** 21: drop_seasons_table migrating ***
16-1-2 00:30:42.5|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:42.5|Info|drop_seasons_table|Starting migration to 21
16-1-2 00:30:42.5|Debug|MigrationLogger|DeleteTable Seasons
16-1-2 00:30:42.5|Debug|MigrationLogger|DROP TABLE "Seasons"
16-1-2 00:30:42.5|Debug|MigrationLogger|Took: 00:00:00.0034080
16-1-2 00:30:42.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (21, '2016-01-02T00:30:42', 'drop_seasons_table')
16-1-2 00:30:42.5|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:42.5|Debug|MigrationLogger|21: drop_seasons_table migrated
16-1-2 00:30:42.6|Debug|MigrationLogger|Took: 00:00:00.0166110
16-1-2 00:30:42.6|Info|MigrationLogger|*** 22: move_indexer_to_generic_provider migrating ***
16-1-2 00:30:42.6|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:42.6|Info|move_indexer_to_generic_provider|Starting migration to 22
16-1-2 00:30:42.6|Debug|MigrationLogger|AlterTable Indexers
16-1-2 00:30:42.6|Debug|MigrationLogger|
16-1-2 00:30:42.6|Debug|MigrationLogger|Took: 00:00:00.0026120
16-1-2 00:30:42.6|Debug|MigrationLogger|CreateColumn Indexers ConfigContract String
16-1-2 00:30:42.6|Debug|MigrationLogger|ALTER TABLE "Indexers" ADD COLUMN "ConfigContract" TEXT
16-1-2 00:30:42.6|Debug|MigrationLogger|Took: 00:00:00.0021340
16-1-2 00:30:42.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (22, '2016-01-02T00:30:42', 'move_indexer_to_generic_provider')
16-1-2 00:30:42.6|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:42.6|Debug|MigrationLogger|22: move_indexer_to_generic_provider migrated
16-1-2 00:30:42.6|Debug|MigrationLogger|Took: 00:00:00.0363920
16-1-2 00:30:42.6|Info|MigrationLogger|*** 23: add_config_contract_to_indexers migrating ***
16-1-2 00:30:42.7|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:42.7|Info|add_config_contract_to_indexers|Starting migration to 23
16-1-2 00:30:42.7|Debug|MigrationLogger|UpdateData 
16-1-2 00:30:42.7|Debug|MigrationLogger|UPDATE "Indexers" SET "ConfigContract" = 'NewznabSettings' WHERE "Implementation" = 'Newznab'
16-1-2 00:30:42.7|Debug|MigrationLogger|Took: 00:00:00.0031040
16-1-2 00:30:42.7|Debug|MigrationLogger|UpdateData 
16-1-2 00:30:42.7|Debug|MigrationLogger|UPDATE "Indexers" SET "ConfigContract" = 'OmgwtfnzbsSettings' WHERE "Implementation" = 'Omgwtfnzbs'
16-1-2 00:30:42.7|Debug|MigrationLogger|Took: 00:00:00.0083370
16-1-2 00:30:42.7|Debug|MigrationLogger|UpdateData 
16-1-2 00:30:42.7|Debug|MigrationLogger|UPDATE "Indexers" SET "ConfigContract" = 'NullConfig' WHERE "Implementation" = 'Wombles'
16-1-2 00:30:42.7|Debug|MigrationLogger|Took: 00:00:00.0030780
16-1-2 00:30:42.7|Debug|MigrationLogger|UpdateData 
16-1-2 00:30:42.7|Debug|MigrationLogger|UPDATE "Indexers" SET "ConfigContract" = 'NullConfig' WHERE "Implementation" = 'Eztv'
16-1-2 00:30:42.7|Debug|MigrationLogger|Took: 00:00:00.0025250
16-1-2 00:30:42.7|Debug|MigrationLogger|FluentMigrator.Expressions.DeleteDataExpression
16-1-2 00:30:42.7|Debug|MigrationLogger|DELETE FROM "Indexers" WHERE "ConfigContract" IS NULL
16-1-2 00:30:42.7|Debug|MigrationLogger|Took: 00:00:00.0031020
16-1-2 00:30:42.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (23, '2016-01-02T00:30:42', 'add_config_contract_to_indexers')
16-1-2 00:30:42.7|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:42.7|Debug|MigrationLogger|23: add_config_contract_to_indexers migrated
16-1-2 00:30:42.8|Debug|MigrationLogger|Took: 00:00:00.0170770
16-1-2 00:30:42.8|Info|MigrationLogger|*** 24: drop_tvdb_episodeid migrating ***
16-1-2 00:30:42.8|Debug|MigrationLogger|Beginning Transaction
